merchant_id,status_conta,status_seller,dias_desde_ativacao,idade_loja_dias,gmv_ultimos_30d,gmv_ultimos_90d,numero_vendas_30d,numero_vendas_90d,usa_nuvem_marketing,usa_nuvem_chat,usa_concorrente
102509,ativo,medium-seller,54,2102,26028,83729,77,243,sim,nao,sim
102510,ativo,top-seller,579,2913,1021548,2587629,1122,2736,nao,nao,nao
102511,ativo,struggling-seller,494,987,180,396,1,2,sim,nao,nao
102512,ativo,medium-seller,84,523,154987,338783,221,500,nao,nao,sim
102513,ativo,no-seller,123,1356,0,0,0,0,sim,nao,sim
102514,churnado,no-seller,332,361,0,0,0,0,sim,sim,nao
102515,ativo,no-seller,371,781,0,0,0,0,nao,nao,nao
102516,ativo,no-seller,788,3047,0,0,0,0,nao,nao,nao
102517,ativo,medium-seller,127,139,149529,340420,276,645,nao,nao,nao
102518,ativo,tiny-seller,568,1353,388,1300,2,7,sim,nao,nao
102519,ativo,struggling-seller,146,165,513,1711,2,6,sim,nao,nao
102520,trial,tiny-seller,21,832,1737,4331,8,21,nao,nao,nao
102521,ativo,tiny-seller,723,1717,1235,3153,3,8,nao,nao,nao
102522,ativo,no-seller,30,58,0,0,0,0,nao,nao,nao
102523,ativo,no-seller,60,102,0,0,0,0,nao,nao,sim
102524,ativo,no-seller,75,82,0,0,0,0,nao,nao,nao
102525,ativo,tiny-seller,85,147,451,1577,3,11,nao,nao,nao
102526,churnado,no-seller,123,465,0,0,0,0,sim,nao,nao
102527,cancelado,no-seller,264,1605,0,0,0,0,nao,sim,nao
102528,ativo,no-seller,76,305,0,0,0,0,nao,nao,nao
102529,ativo,no-seller,493,728,0,0,0,0,nao,nao,nao
102530,ativo,tiny-seller,214,2018,1745,5942,6,19,nao,nao,nao
102531,churnado,struggling-seller,458,508,159,302,1,2,nao,nao,sim
102532,ativo,no-seller,257,1043,0,0,0,0,nao,sim,nao
102533,trial,no-seller,50,181,0,0,0,0,nao,nao,nao
102534,ativo,no-seller,102,230,0,0,0,0,nao,nao,nao
102535,ativo,small-seller,12,938,10629,27759,25,65,nao,nao,nao
102536,ativo,struggling-seller,189,368,292,854,2,6,sim,nao,nao
102537,ativo,struggling-seller,331,479,315,777,2,5,nao,nao,nao
102538,ativo,small-seller,222,1110,10421,24795,45,117,nao,nao,nao
102539,ativo,no-seller,27,35,0,0,0,0,nao,nao,nao
102540,ativo,struggling-seller,41,46,115,497,1,4,nao,nao,sim
102541,ativo,no-seller,158,294,0,0,0,0,sim,nao,nao
102542,ativo,no-seller,247,1517,0,0,0,0,nao,nao,nao
102543,ativo,no-seller,263,841,0,0,0,0,nao,nao,nao
102544,ativo,struggling-seller,146,276,136,518,1,4,sim,nao,nao
102545,churnado,small-seller,192,358,6000,19116,17,59,nao,nao,nao
102546,ativo,struggling-seller,42,61,142,313,2,4,nao,nao,nao
102547,ativo,no-seller,792,1496,0,0,0,0,nao,nao,nao
102548,ativo,no-seller,185,325,0,0,0,0,nao,nao,nao
102549,ativo,no-seller,686,1853,0,0,0,0,sim,nao,sim
102550,ativo,small-seller,672,1582,10263,28436,38,115,nao,nao,nao
102551,ativo,medium-seller,112,182,158549,425044,272,713,nao,nao,nao
102552,ativo,tiny-seller,230,255,2208,6486,7,21,nao,nao,nao
102553,ativo,no-seller,76,279,0,0,0,0,nao,nao,nao
102554,ativo,struggling-seller,205,229,456,1220,2,5,sim,nao,nao
102555,ativo,tiny-seller,65,593,291,960,2,7,nao,nao,nao
102556,ativo,struggling-seller,672,799,439,1270,2,6,nao,nao,nao
102557,ativo,struggling-seller,71,2716,298,966,2,6,nao,nao,nao
102558,trial,tiny-seller,323,619,3163,11031,8,30,sim,nao,nao
102559,ativo,no-seller,94,3084,0,0,0,0,nao,nao,nao
102560,ativo,tiny-seller,622,845,1102,4282,7,25,nao,nao,nao
102561,ativo,no-seller,256,456,0,0,0,0,nao,nao,sim
102562,trial,no-seller,75,264,0,0,0,0,nao,nao,nao
102563,ativo,medium-seller,374,729,19259,65407,47,168,nao,nao,nao
102564,ativo,small-seller,271,2157,5389,15990,12,36,nao,nao,nao
102565,trial,no-seller,23,63,0,0,0,0,nao,nao,nao
102566,ativo,struggling-seller,397,2630,471,1104,2,5,sim,sim,nao
102567,ativo,tiny-seller,798,1275,1968,4358,6,14,nao,nao,sim
102568,ativo,no-seller,678,1695,0,0,0,0,nao,nao,nao
102569,ativo,struggling-seller,107,2059,0,262,0,1,sim,nao,sim
102570,ativo,no-seller,414,627,0,0,0,0,nao,nao,nao
102571,ativo,tiny-seller,191,201,2717,6359,8,20,nao,nao,nao
102572,ativo,no-seller,11,1880,0,0,0,0,nao,nao,nao
102573,ativo,small-seller,8,45,16430,38551,50,119,sim,nao,nao
102574,ativo,no-seller,673,1082,0,0,0,0,sim,nao,nao
102575,ativo,struggling-seller,183,2548,190,589,1,3,sim,nao,nao
102576,ativo,no-seller,410,3273,0,0,0,0,sim,nao,nao
102577,ativo,struggling-seller,14,798,201,433,1,2,nao,nao,sim
102578,ativo,struggling-seller,51,98,174,870,1,5,nao,nao,sim
102579,ativo,no-seller,135,2798,0,0,0,0,nao,nao,nao
102580,ativo,no-seller,38,154,0,0,0,0,nao,nao,nao
102581,trial,no-seller,634,1993,0,0,0,0,nao,nao,sim
102582,ativo,no-seller,347,2080,0,0,0,0,nao,sim,nao
102583,ativo,no-seller,22,151,0,0,0,0,nao,sim,nao
102584,ativo,no-seller,638,893,0,0,0,0,nao,nao,nao
102585,ativo,struggling-seller,77,95,0,203,0,1,nao,sim,nao
102586,ativo,struggling-seller,524,1691,116,249,1,2,nao,sim,nao
102587,ativo,no-seller,233,657,0,0,0,0,sim,nao,nao
102588,ativo,small-seller,514,623,7002,22170,14,44,nao,nao,nao
102589,ativo,no-seller,462,592,0,0,0,0,nao,nao,nao
102590,ativo,no-seller,307,1560,0,0,0,0,nao,nao,nao
102591,ativo,large-seller,152,1905,189975,528980,381,1073,nao,sim,sim
102592,ativo,no-seller,134,179,0,0,0,0,nao,nao,nao
102593,cancelado,no-seller,388,524,0,0,0,0,nao,nao,nao
102594,ativo,medium-seller,180,250,112910,356543,194,663,nao,nao,nao
102595,ativo,struggling-seller,48,383,378,1066,2,6,sim,nao,nao
102596,ativo,no-seller,611,1681,0,0,0,0,nao,nao,nao
102597,ativo,small-seller,152,163,16626,53996,40,132,nao,nao,nao
102598,ativo,no-seller,764,1468,0,0,0,0,nao,nao,nao
102599,ativo,struggling-seller,277,335,304,929,2,6,nao,nao,nao
102600,ativo,no-seller,511,823,0,0,0,0,nao,nao,nao
102601,ativo,struggling-seller,295,563,426,1172,2,5,nao,sim,nao
102602,ativo,medium-seller,755,1376,63655,256689,174,688,nao,nao,nao
102603,ativo,no-seller,386,3125,0,0,0,0,nao,nao,nao
102604,ativo,no-seller,185,2201,0,0,0,0,nao,nao,nao
102605,ativo,small-seller,515,2150,11081,26846,34,84,nao,sim,nao
102606,ativo,struggling-seller,441,3479,191,504,2,5,nao,nao,nao
102607,ativo,no-seller,283,1823,0,0,0,0,nao,nao,sim
102608,churnado,struggling-seller,443,3284,103,295,1,3,sim,nao,nao
102609,ativo,no-seller,541,938,0,0,0,0,sim,nao,nao
102610,ativo,small-seller,565,1407,28198,69179,58,134,nao,nao,nao
102611,ativo,struggling-seller,472,558,282,615,2,4,nao,nao,nao
102612,ativo,tiny-seller,560,721,2312,6254,10,27,nao,nao,sim
102613,ativo,no-seller,342,884,0,0,0,0,nao,nao,nao
102614,ativo,no-seller,511,3178,0,0,0,0,nao,nao,nao
102615,ativo,no-seller,25,31,0,0,0,0,sim,nao,nao
102616,ativo,no-seller,310,498,0,0,0,0,sim,nao,nao
102617,ativo,struggling-seller,61,74,171,313,1,2,nao,nao,sim
102618,ativo,no-seller,78,137,0,0,0,0,nao,nao,nao
102619,ativo,struggling-seller,81,457,248,792,1,3,nao,nao,sim
102620,ativo,no-seller,98,1133,0,0,0,0,nao,nao,nao
102621,ativo,no-seller,423,1991,0,0,0,0,sim,nao,nao
102622,ativo,struggling-seller,656,1175,308,948,2,6,nao,nao,nao
102623,ativo,no-seller,49,163,0,0,0,0,nao,nao,nao
102624,ativo,no-seller,125,152,0,0,0,0,nao,nao,nao
102625,ativo,small-seller,270,835,15101,49082,42,125,nao,nao,nao
102626,ativo,no-seller,81,200,0,0,0,0,nao,nao,nao
102627,trial,no-seller,86,464,0,0,0,0,nao,sim,nao
102628,ativo,tiny-seller,322,888,1380,3054,6,14,nao,sim,nao
102629,ativo,struggling-seller,206,346,216,564,2,5,nao,nao,nao
102630,ativo,tiny-seller,90,223,701,1521,3,7,nao,nao,nao
102631,ativo,struggling-seller,74,157,336,707,2,4,nao,nao,nao
102632,ativo,tiny-seller,270,915,588,1626,4,10,nao,nao,nao
102633,ativo,struggling-seller,117,840,282,526,2,4,sim,sim,nao
102634,ativo,no-seller,276,1044,0,0,0,0,nao,nao,nao
102635,ativo,no-seller,352,1805,0,0,0,0,nao,nao,nao
102636,ativo,no-seller,413,512,0,0,0,0,nao,nao,nao
102637,ativo,no-seller,716,975,0,0,0,0,nao,nao,nao
102638,ativo,no-seller,97,1313,0,0,0,0,nao,nao,nao
102639,ativo,no-seller,602,846,0,0,0,0,nao,nao,nao
102640,ativo,medium-seller,254,2562,90650,378852,174,661,nao,nao,nao
102641,ativo,no-seller,20,436,0,0,0,0,nao,nao,nao
102642,ativo,struggling-seller,135,253,267,746,2,6,nao,nao,sim
102643,ativo,no-seller,23,99,0,0,0,0,nao,nao,nao
102644,ativo,struggling-seller,250,1873,430,1289,2,6,nao,nao,nao
102645,ativo,struggling-seller,323,769,361,1038,2,6,nao,nao,nao
102646,ativo,tiny-seller,106,120,1686,4222,10,27,nao,nao,nao
102647,ativo,medium-seller,30,3251,77287,207843,206,601,sim,nao,nao
102648,ativo,no-seller,334,729,0,0,0,0,sim,nao,nao
102649,ativo,struggling-seller,776,1227,463,1466,2,6,nao,nao,nao
102650,ativo,struggling-seller,132,167,174,501,1,3,nao,nao,nao
102651,ativo,tiny-seller,497,669,929,2223,5,11,nao,nao,nao
102652,ativo,no-seller,538,649,0,0,0,0,nao,sim,nao
102653,ativo,no-seller,126,2818,0,0,0,0,nao,nao,nao
102654,ativo,tiny-seller,128,209,2567,6256,8,21,nao,nao,nao
102655,ativo,no-seller,148,402,0,0,0,0,sim,nao,sim
102656,churnado,no-seller,354,2755,0,0,0,0,nao,nao,nao
102657,churnado,no-seller,261,291,0,0,0,0,sim,sim,nao
102658,ativo,no-seller,168,457,0,0,0,0,nao,nao,nao
102659,ativo,no-seller,92,346,0,0,0,0,nao,nao,nao
102660,ativo,no-seller,754,2097,0,0,0,0,nao,nao,nao
102661,ativo,no-seller,291,568,0,0,0,0,nao,nao,nao
102662,ativo,tiny-seller,754,759,1345,4556,6,20,nao,sim,nao
102663,ativo,no-seller,10,43,0,0,0,0,nao,nao,nao
102664,ativo,no-seller,200,252,0,0,0,0,sim,nao,nao
102665,ativo,no-seller,32,329,0,0,0,0,nao,nao,nao
102666,ativo,no-seller,81,83,0,0,0,0,nao,sim,nao
102667,ativo,struggling-seller,361,1692,199,545,1,3,nao,nao,nao
102668,ativo,struggling-seller,424,2165,179,715,1,4,nao,sim,nao
102669,ativo,no-seller,241,287,0,0,0,0,nao,nao,sim
102670,ativo,no-seller,100,180,0,0,0,0,nao,nao,nao
102671,ativo,medium-seller,684,2239,112666,278749,259,581,nao,nao,nao
102672,ativo,no-seller,177,2023,0,0,0,0,sim,nao,sim
102673,ativo,no-seller,243,1133,0,0,0,0,nao,nao,nao
102674,ativo,no-seller,681,2565,0,0,0,0,nao,nao,nao
102675,ativo,no-seller,64,1043,0,0,0,0,nao,nao,nao
102676,ativo,small-seller,422,629,13778,46656,38,129,sim,nao,nao
102677,ativo,no-seller,186,226,0,0,0,0,nao,nao,nao
102678,ativo,struggling-seller,42,147,190,767,1,4,nao,nao,nao
102679,ativo,struggling-seller,313,1077,157,476,1,3,nao,nao,nao
102680,trial,no-seller,298,356,0,0,0,0,nao,nao,nao
102681,ativo,no-seller,397,3001,0,0,0,0,nao,nao,nao
102682,ativo,small-seller,550,1067,7138,26308,15,54,nao,nao,sim
102683,ativo,no-seller,792,1259,0,0,0,0,nao,nao,nao
102684,ativo,struggling-seller,308,565,453,1310,2,6,nao,nao,nao
102685,ativo,struggling-seller,380,1086,155,589,1,4,nao,nao,nao
102686,ativo,no-seller,114,413,0,0,0,0,sim,sim,nao
102687,ativo,no-seller,64,146,0,0,0,0,nao,nao,sim
102688,ativo,medium-seller,453,606,48555,112615,181,407,nao,sim,nao
102689,ativo,no-seller,140,173,0,0,0,0,nao,nao,nao
102690,cancelado,small-seller,726,1966,18567,48235,38,103,nao,nao,nao
102691,ativo,no-seller,761,2660,0,0,0,0,nao,nao,sim
102692,ativo,no-seller,64,334,0,0,0,0,nao,nao,nao
102693,ativo,struggling-seller,302,1969,481,1175,2,5,sim,sim,nao
102694,ativo,medium-seller,45,1889,67845,223704,158,470,nao,nao,nao
102695,ativo,struggling-seller,173,489,201,406,1,2,nao,sim,nao
102696,ativo,no-seller,14,50,0,0,0,0,nao,sim,nao
102697,ativo,struggling-seller,74,421,144,435,1,3,sim,nao,nao
102698,trial,small-seller,223,323,6497,18323,39,101,nao,nao,nao
102699,ativo,medium-seller,96,336,74463,210652,271,739,sim,nao,nao
102700,ativo,small-seller,192,796,4292,12794,17,49,nao,nao,nao
102701,trial,struggling-seller,33,257,196,563,1,3,nao,nao,nao
102702,trial,no-seller,716,1588,0,0,0,0,nao,nao,nao
102703,trial,tiny-seller,122,2479,1281,4454,5,19,nao,sim,nao
102704,ativo,struggling-seller,565,926,417,1169,2,6,nao,nao,nao
102705,ativo,no-seller,48,321,0,0,0,0,nao,nao,nao
102706,ativo,no-seller,70,1539,0,0,0,0,nao,nao,nao
102707,ativo,struggling-seller,621,1600,119,585,1,5,nao,nao,sim
102708,ativo,struggling-seller,363,950,292,545,1,2,sim,nao,nao
102709,trial,struggling-seller,435,1017,220,412,1,2,nao,nao,nao
102710,ativo,struggling-seller,20,612,223,627,2,6,sim,nao,nao
102711,ativo,small-seller,511,3436,8542,24838,41,119,nao,sim,nao
102712,ativo,no-seller,66,367,0,0,0,0,nao,sim,nao
102713,ativo,struggling-seller,410,1393,150,488,1,3,nao,nao,sim
102714,ativo,small-seller,26,93,11334,30533,28,78,sim,sim,nao
102715,ativo,no-seller,207,213,0,0,0,0,nao,nao,nao
102716,ativo,no-seller,14,100,0,0,0,0,nao,nao,nao
102717,churnado,no-seller,122,480,0,0,0,0,nao,nao,nao
102718,ativo,medium-seller,314,1042,37481,158550,96,372,nao,nao,nao
102719,ativo,struggling-seller,103,112,95,417,1,4,nao,nao,nao
102720,ativo,no-seller,94,101,0,0,0,0,nao,nao,nao
102721,ativo,no-seller,87,429,0,0,0,0,sim,nao,nao
102722,ativo,no-seller,126,539,0,0,0,0,sim,nao,nao
102723,ativo,struggling-seller,94,240,0,164,0,1,nao,nao,nao
102724,ativo,struggling-seller,382,2043,403,1259,2,6,sim,nao,nao
102725,ativo,no-seller,257,314,0,0,0,0,nao,sim,nao
102726,ativo,no-seller,470,814,0,0,0,0,sim,nao,nao
102727,ativo,no-seller,382,826,0,0,0,0,nao,nao,nao
102728,ativo,no-seller,25,151,0,0,0,0,nao,nao,nao
102729,ativo,no-seller,322,632,0,0,0,0,nao,nao,nao
102730,ativo,small-seller,279,999,10052,28991,22,65,nao,nao,nao
102731,ativo,no-seller,72,2092,0,0,0,0,nao,nao,nao
102732,ativo,small-seller,219,993,8170,18955,20,50,sim,sim,nao
102733,ativo,no-seller,202,494,0,0,0,0,sim,sim,nao
102734,ativo,tiny-seller,165,2306,3431,7644,8,19,nao,nao,nao
102735,ativo,no-seller,583,1076,0,0,0,0,nao,nao,nao
102736,ativo,no-seller,70,245,0,0,0,0,nao,nao,nao
102737,ativo,small-seller,265,1967,8093,19732,41,91,nao,nao,nao
102738,ativo,no-seller,195,207,0,0,0,0,nao,nao,sim
102739,ativo,no-seller,43,85,0,0,0,0,nao,nao,sim
102740,ativo,no-seller,87,1080,0,0,0,0,nao,nao,nao
102741,ativo,no-seller,100,149,0,0,0,0,nao,nao,nao
102742,ativo,small-seller,68,1752,14261,35552,29,73,nao,nao,nao
102743,ativo,struggling-seller,29,128,387,1105,2,6,nao,nao,nao
102744,ativo,small-seller,594,794,3632,14498,12,46,sim,sim,nao
102745,ativo,struggling-seller,257,452,491,1203,2,5,nao,nao,nao
102746,ativo,struggling-seller,53,82,224,651,1,3,nao,sim,sim
102747,ativo,no-seller,51,82,0,0,0,0,nao,nao,nao
102748,churnado,no-seller,12,688,0,0,0,0,nao,nao,nao
102749,ativo,no-seller,100,131,0,0,0,0,nao,sim,nao
102750,ativo,no-seller,31,106,0,0,0,0,nao,nao,nao
102751,ativo,struggling-seller,20,461,340,668,2,4,nao,nao,nao
102752,ativo,no-seller,53,517,0,0,0,0,nao,nao,nao
102753,ativo,tiny-seller,57,66,3532,8096,11,27,sim,nao,nao
102754,ativo,tiny-seller,148,3120,1892,4884,6,16,nao,nao,nao
102755,ativo,tiny-seller,771,1481,3606,8694,12,29,nao,nao,nao
102756,ativo,no-seller,562,1974,0,0,0,0,nao,nao,nao
102757,cancelado,small-seller,166,222,14461,46269,42,143,nao,nao,nao
102758,ativo,struggling-seller,159,274,333,956,2,6,nao,nao,nao
102759,ativo,struggling-seller,409,891,208,392,1,2,nao,nao,nao
102760,ativo,struggling-seller,284,1416,191,594,2,6,sim,nao,nao
102761,ativo,struggling-seller,12,87,0,178,0,1,nao,nao,nao
102762,ativo,no-seller,36,185,0,0,0,0,sim,nao,nao
102763,ativo,tiny-seller,477,1672,523,1412,3,8,nao,nao,nao
102764,ativo,struggling-seller,78,178,336,1045,2,6,nao,nao,nao
102765,ativo,no-seller,26,73,0,0,0,0,nao,nao,nao
102766,cancelado,struggling-seller,30,122,0,188,0,1,sim,nao,nao
102767,ativo,struggling-seller,47,346,162,525,2,6,nao,nao,nao
102768,ativo,struggling-seller,647,993,92,203,1,2,nao,nao,nao
102769,ativo,no-seller,53,258,0,0,0,0,sim,nao,nao
102770,ativo,no-seller,33,382,0,0,0,0,sim,nao,nao
102771,ativo,no-seller,466,3052,0,0,0,0,nao,nao,nao
102772,ativo,top-seller,130,1161,711829,2070164,1394,4282,nao,nao,nao
102773,ativo,small-seller,567,718,15745,43707,51,146,sim,nao,nao
102774,ativo,struggling-seller,658,900,400,1200,2,6,nao,nao,sim
102775,ativo,no-seller,287,1339,0,0,0,0,sim,nao,nao
102776,ativo,medium-seller,797,1052,71230,239400,149,470,nao,nao,nao
102777,ativo,struggling-seller,33,1320,222,736,1,3,nao,nao,nao
102778,ativo,no-seller,756,3236,0,0,0,0,nao,nao,nao
102779,ativo,struggling-seller,14,228,693,1296,3,6,nao,nao,nao
102780,ativo,no-seller,168,514,0,0,0,0,nao,nao,nao
102781,churnado,no-seller,758,2705,0,0,0,0,sim,nao,nao
102782,trial,no-seller,633,1570,0,0,0,0,nao,nao,sim
102783,ativo,no-seller,352,394,0,0,0,0,nao,nao,nao
102784,trial,small-seller,2,77,12169,34352,40,119,nao,nao,nao
102785,ativo,struggling-seller,42,414,0,206,0,1,nao,nao,nao
102786,ativo,no-seller,675,2015,0,0,0,0,nao,nao,nao
102787,ativo,struggling-seller,173,204,0,227,0,1,nao,nao,nao
102788,ativo,tiny-seller,59,121,785,1929,3,7,nao,nao,nao
102789,ativo,tiny-seller,15,79,1258,4018,4,12,nao,nao,nao
102790,ativo,no-seller,800,3185,0,0,0,0,nao,nao,nao
102791,ativo,struggling-seller,15,117,0,229,0,1,sim,nao,nao
102792,ativo,tiny-seller,65,329,1750,4001,5,12,nao,nao,nao
102793,ativo,tiny-seller,52,93,747,2036,4,10,nao,nao,nao
102794,ativo,tiny-seller,548,2298,969,2067,5,11,nao,nao,nao
102795,ativo,struggling-seller,356,831,81,449,1,5,nao,nao,nao
102796,ativo,struggling-seller,645,808,405,812,2,4,nao,nao,nao
102797,ativo,no-seller,34,813,0,0,0,0,nao,nao,sim
102798,ativo,no-seller,523,660,0,0,0,0,nao,nao,nao
102799,ativo,struggling-seller,412,493,250,728,1,3,nao,nao,nao
102800,trial,tiny-seller,10,40,2802,6164,8,18,nao,nao,nao
102801,ativo,no-seller,73,460,0,0,0,0,nao,nao,nao
102802,ativo,no-seller,206,532,0,0,0,0,sim,nao,sim
102803,ativo,no-seller,767,1913,0,0,0,0,nao,nao,nao
102804,ativo,struggling-seller,543,602,236,708,1,3,nao,nao,nao
102805,ativo,tiny-seller,766,866,1128,3898,5,18,nao,nao,nao
102806,ativo,struggling-seller,135,652,244,500,1,2,nao,nao,nao
102807,ativo,struggling-seller,284,3251,374,1242,2,6,sim,nao,nao
102808,ativo,struggling-seller,61,122,292,829,2,6,nao,nao,nao
102809,ativo,struggling-seller,135,273,236,500,1,2,nao,nao,nao
102810,ativo,no-seller,8,48,0,0,0,0,nao,nao,nao
102811,ativo,no-seller,257,945,0,0,0,0,nao,nao,nao
102812,ativo,struggling-seller,175,362,209,414,1,2,sim,nao,sim
102813,ativo,large-seller,39,54,129782,413571,278,965,nao,nao,nao
102814,ativo,medium-seller,88,120,116387,328621,242,615,sim,nao,sim
102815,ativo,no-seller,771,2247,0,0,0,0,sim,nao,nao
102816,ativo,no-seller,658,840,0,0,0,0,nao,nao,nao
102817,ativo,no-seller,635,1832,0,0,0,0,nao,nao,nao
102818,ativo,no-seller,228,498,0,0,0,0,nao,sim,nao
102819,trial,small-seller,58,644,20839,57228,52,132,nao,sim,nao
102820,ativo,no-seller,528,1023,0,0,0,0,nao,nao,nao
102821,ativo,medium-seller,21,32,105817,331729,246,739,nao,nao,nao
102822,churnado,no-seller,294,2580,0,0,0,0,nao,nao,nao
102823,churnado,no-seller,678,716,0,0,0,0,nao,sim,nao
102824,ativo,no-seller,49,84,0,0,0,0,nao,nao,nao
102825,ativo,tiny-seller,109,2518,3403,7474,9,20,nao,nao,nao
102826,ativo,small-seller,368,2467,7965,24930,34,99,nao,nao,nao
102827,ativo,struggling-seller,312,478,100,309,1,3,nao,nao,nao
102828,ativo,medium-seller,449,3342,95760,274869,250,710,nao,nao,nao
102829,ativo,small-seller,6,106,35678,75933,61,137,sim,nao,nao
102830,cancelado,large-seller,31,116,118167,382554,224,755,nao,nao,nao
102831,trial,struggling-seller,0,1338,193,608,1,3,nao,nao,nao
102832,ativo,struggling-seller,65,96,181,512,1,3,sim,nao,sim
102833,ativo,struggling-seller,101,2835,187,561,1,3,nao,nao,nao
102834,ativo,no-seller,390,1358,0,0,0,0,nao,nao,nao
102835,ativo,no-seller,244,326,0,0,0,0,nao,nao,nao
102836,ativo,no-seller,256,350,0,0,0,0,nao,nao,nao
102837,ativo,struggling-seller,140,260,161,327,1,2,nao,nao,nao
102838,ativo,no-seller,590,1290,0,0,0,0,nao,nao,nao
102839,ativo,small-seller,72,95,21563,49854,52,131,nao,nao,nao
102840,ativo,no-seller,136,333,0,0,0,0,sim,nao,nao
102841,ativo,no-seller,118,270,0,0,0,0,nao,nao,nao
102842,ativo,no-seller,205,460,0,0,0,0,nao,nao,nao
102843,ativo,tiny-seller,485,2773,2779,6400,12,30,nao,nao,nao
102844,ativo,no-seller,125,140,0,0,0,0,nao,nao,nao
102845,ativo,struggling-seller,513,831,273,1053,1,4,nao,nao,nao
102846,ativo,tiny-seller,134,180,1356,4982,6,20,sim,nao,nao
102847,ativo,no-seller,580,1211,0,0,0,0,nao,nao,nao
102848,ativo,no-seller,65,88,0,0,0,0,nao,sim,nao
102849,ativo,no-seller,327,637,0,0,0,0,nao,nao,nao
102850,ativo,no-seller,24,66,0,0,0,0,nao,nao,nao
102851,ativo,medium-seller,18,161,79781,255160,196,614,nao,nao,nao
102852,ativo,large-seller,555,1800,389123,927744,643,1480,nao,nao,nao
102853,ativo,tiny-seller,793,3419,2638,7351,11,30,nao,nao,nao
102854,ativo,tiny-seller,496,1990,1749,7069,6,25,nao,nao,nao
102855,ativo,no-seller,635,1671,0,0,0,0,nao,nao,nao
102856,ativo,no-seller,676,680,0,0,0,0,nao,sim,nao
102857,ativo,tiny-seller,585,976,1124,3199,3,8,sim,nao,nao
102858,ativo,tiny-seller,694,857,1380,3440,8,18,sim,nao,nao
102859,ativo,tiny-seller,67,2002,1764,5073,10,28,nao,nao,nao
102860,ativo,small-seller,598,619,14736,55273,33,112,nao,nao,sim
102861,ativo,no-seller,123,286,0,0,0,0,nao,nao,nao
102862,ativo,struggling-seller,363,559,108,351,1,3,nao,sim,nao
102863,ativo,no-seller,252,2408,0,0,0,0,nao,nao,nao
102864,ativo,struggling-seller,13,135,203,446,1,2,sim,nao,nao
102865,churnado,struggling-seller,92,289,204,675,1,3,nao,sim,nao
102866,ativo,no-seller,580,850,0,0,0,0,nao,nao,nao
102867,ativo,medium-seller,86,1764,30756,78493,93,242,sim,nao,nao
102868,ativo,no-seller,68,165,0,0,0,0,nao,nao,nao
102869,ativo,tiny-seller,47,421,2206,4330,7,15,nao,nao,nao
102870,ativo,no-seller,456,942,0,0,0,0,nao,nao,nao
102871,ativo,small-seller,95,142,4075,11023,20,58,nao,nao,nao
102872,ativo,no-seller,123,710,0,0,0,0,nao,nao,nao
102873,ativo,no-seller,205,239,0,0,0,0,nao,nao,nao
102874,ativo,no-seller,778,1019,0,0,0,0,nao,nao,nao
102875,churnado,tiny-seller,210,293,2002,5923,11,30,nao,nao,nao
102876,ativo,no-seller,369,1859,0,0,0,0,nao,nao,nao
102877,trial,tiny-seller,787,990,1207,3684,5,14,nao,nao,nao
102878,ativo,struggling-seller,245,299,151,811,1,5,nao,nao,nao
102879,ativo,no-seller,62,68,0,0,0,0,sim,nao,nao
102880,trial,tiny-seller,76,331,2211,5415,6,16,nao,nao,nao
102881,ativo,no-seller,330,446,0,0,0,0,nao,nao,nao
102882,ativo,struggling-seller,217,676,549,1713,2,6,nao,nao,nao
